"FIPS","Year","Age Range","Pop","MOE"
"0901301080",2013,"10 to 14 years",248,69.3108938046538
"0901301080",2013,"15 to 17 years",150,56.2227711874824
"0901301080",2013,"Total",754,144.357195871907
"0901306260",2013,"0 to 9 years",472,111.687062813918
"0901306260",2013,"10 to 14 years",293,85.5628424025289
"0901306260",2013,"15 to 17 years",166,50.9901951359278
"0901306260",2013,"Total",931,149.649590711101
"0901316400",2013,"0 to 9 years",493,139.405882228836
"0901316400",2013,"10 to 14 years",452,143.265487818944
"0901316400",2013,"15 to 17 years",209,66.8430998682736
"0901316400",2013,"Total",1154,210.777133484636
"0901317800",2013,"0 to 9 years",981,215.494779519134
"0901317800",2013,"10 to 14 years",968,265.81948762271
"0901317800",2013,"15 to 17 years",570,166.207701385947
"0901317800",2013,"Total",2519,380.424762600964
"0901325360",2013,"0 to 9 years",2154,370.894863809139
"0901325360",2013,"10 to 14 years",1071,248.519616931944
"0901325360",2013,"15 to 17 years",842,199.444227793135
"0901325360",2013,"Total",4067,488.981594745651
"0901337910",2013,"0 to 9 years",1244,208.465824537261
"0901337910",2013,"10 to 14 years",802,162.114157308978
"0901337910",2013,"15 to 17 years",487,114.017542509914
"0901337910",2013,"Total",2533,287.643877042429
"0901344910",2013,"0 to 9 years",1338,250.171940872673
"0901344910",2013,"10 to 14 years",871,200.803386425628
"0901344910",2013,"15 to 17 years",729,146.400136611958
"0901344910",2013,"Total",2938,352.620192274918
"0901369220",2013,"0 to 9 years",992,179.42965195307
"0901369220",2013,"10 to 14 years",805,155.322245670091
"0901369220",2013,"15 to 17 years",429,111.521298414249
"0901369220",2013,"Total",2226,262.215560179025
"0901372090",2013,"0 to 9 years",1444,240.829815429901
"0901372090",2013,"10 to 14 years",695,172.534054609518
"0901372090",2013,"15 to 17 years",466,128.724512040248
"0901372090",2013,"Total",2605,323.012383663537
"0901376290",2013,"0 to 9 years",1751,273.098883190686
"0901376290",2013,"10 to 14 years",1525,250.639182890465
"0901376290",2013,"15 to 17 years",670,150.083310198036
"0901376290",2013,"Total",3946,399.909989872721
"0901377830",2013,"0 to 9 years",105,55.4797260267208
"0901377830",2013,"10 to 14 years",86,36.6878726556883
"0901377830",2013,"15 to 17 years",17,17.0880074906351
"0901377830",2013,"Total",208,68.6731388535576
"0901378250",2013,"0 to 9 years",2924,357.29819478973
"0901378250",2013,"10 to 14 years",1356,258.213090295593
"0901378250",2013,"15 to 17 years",962,187.211110781385
"0901378250",2013,"Total",5242,478.940497348053
"0901385950",2013,"0 to 9 years",460,183.872238252543
"0901385950",2013,"10 to 14 years",323,113.406349028615
"0901385950",2013,"15 to 17 years",231,102.576800496019
"0901385950",2013,"Total",1014,239.148489437002
"0901501430",2013,"0 to 9 years",417,114.240973385209
"0901501430",2013,"10 to 14 years",332,104.216121593542
"0901501430",2013,"15 to 17 years",176,75.2927619363243
"0901501430",2013,"Total",925,171.991278848667
"0901509190",2013,"0 to 9 years",874,202.677083065649
"0901509190",2013,"10 to 14 years",577,169.425499851705
"0901509190",2013,"15 to 17 years",394,146.860478005487
"0901509190",2013,"Total",1845,302.243279495178
"0901512130",2013,"0 to 9 years",522,136.521060646334
"0901512130",2013,"10 to 14 years",411,144.26711336961
"0901512130",2013,"15 to 17 years",237,111.018016555873
"0901512130",2013,"Total",1170,227.543402453246
"0901513810",2013,"0 to 9 years",246,88.6058688801142
"0901513810",2013,"10 to 14 years",171,57.6281181368956
"0901513810",2013,"15 to 17 years",114,58.6941223633168
"0901513810",2013,"Total",531,120.900785770813
"0901521860",2013,"0 to 9 years",197,47.2228758124704
"0901521860",2013,"10 to 14 years",83,26.9258240356725
"0901521860",2013,"15 to 17 years",60,26.9072480941474
"0901521860",2013,"Total",340,60.654760736483
"0901536000",2013,"0 to 9 years",159,42.8485705712571
"0901536000",2013,"10 to 14 years",101,40.3112887414927
"0901536000",2013,"15 to 17 years",73,31.3847096529504
"0901536000",2013,"Total",333,66.6783323126786
"0901540500",2013,"0 to 9 years",1908,281.305883336982
"0901540500",2013,"10 to 14 years",1119,225.787510726346
"0901540500",2013,"15 to 17 years",623,152.200525623271
"0901540500",2013,"Total",3650,391.507343481575
"0901559980",2013,"0 to 9 years",1882,293.332575756598
"0901559980",2013,"10 to 14 years",797,190.924068676529
"0901559980",2013,"15 to 17 years",669,186.271307506014
"0901559980",2013,"Total",3348,396.475724351441
"0901561030",2013,"0 to 9 years",503,165.993975794304
"0901561030",2013,"10 to 14 years",281,119.570063142912
"0901561030",2013,"15 to 17 years",262,97.2008230417829
"0901561030",2013,"Total",1046,226.492825493436
"0901562710",2013,"0 to 9 years",1297,269.912948929836
"0901562710",2013,"10 to 14 years",733,178.280677584532
"0901562710",2013,"15 to 17 years",291,91.214034007931
"0901562710",2013,"Total",2321,336.090761551102
"0901567400",2013,"0 to 9 years",164,45.5631429995781
"0901567400",2013,"10 to 14 years",139,43.8634243989226
"0901567400",2013,"15 to 17 years",108,51.7397332811061
"0901567400",2013,"Total",411,81.7129120763665
"0901573420",2013,"0 to 9 years",564,165.620047095755
"0901573420",2013,"10 to 14 years",296,143.125818774951
"0901573420",2013,"15 to 17 years",178,68.60029154457
"0901573420",2013,"Total",1038,229.392676430613
"0901575870",2013,"0 to 9 years",1030,215.504060286576
"0901575870",2013,"10 to 14 years",541,147.339743450299
"0901575870",2013,"15 to 17 years",383,127.769323391806
"0901575870",2013,"Total",1954,290.647552888374
"0901586790",2013,"0 to 9 years",2633,265.032073530733
"0901586790",2013,"10 to 14 years",1525,270.495841003147
"0901586790",2013,"15 to 17 years",828,180.380154119016
"0901586790",2013,"Total",4986,419.460367615345
"0901588190",2013,"0 to 9 years",628,186.499329757509
"0901588190",2013,"10 to 14 years",775,208.197022072843
"0901588190",2013,"15 to 17 years",450,146.57762448614
"0901588190",2013,"Total",1853,315.615272127316
"09",2014,"0 to 9 years",411829,2344.10281344484
"09",2014,"10 to 14 years",234666,2319.29730737566
"09",2014,"15 to 17 years",148590,286.630424065555
"09",2014,"Total",795085,3310.00226586025
"0900104720",2014,"0 to 9 years",2031,248.905604597406
"0900104720",2014,"10 to 14 years",1468,219.658826364888
"0900104720",2014,"15 to 17 years",850,165.469030334984
"0900104720",2014,"Total",4349,370.923172638216
"0900108070",2014,"0 to 9 years",21781,956.534369481829
"0900108070",2014,"10 to 14 years",9348,548.105829197245
"0900108070",2014,"15 to 17 years",5762,419.886889530978
"0900108070",2014,"Total",36891,1179.6961473193
"0900108980",2014,"0 to 9 years",1787,304.624358842165
"0900108980",2014,"10 to 14 years",1315,233.205917592157
"0900108980",2014,"15 to 17 years",754,152.118374958451
"0900108980",2014,"Total",3856,412.699648655048
"0900118500",2014,"0 to 9 years",9824,726.418612096359
"0900118500",2014,"10 to 14 years",4696,504.008928492343
"0900118500",2014,"15 to 17 years",3038,369.012194920439
"0900118500",2014,"Total",17558,958.060018996723
"0900118850",2014,"0 to 9 years",3596,336.282619235666
"0900118850",2014,"10 to 14 years",2201,251.097590589794
"0900118850",2014,"15 to 17 years",1356,195.389354878919
"0900118850",2014,"Total",7153,462.939520887988
"0900123890",2014,"0 to 9 years",985,195.448202856921
"0900123890",2014,"10 to 14 years",682,149.512541279988
"0900123890",2014,"15 to 17 years",364,98.6002028395479
"0900123890",2014,"Total",2031,265.096208950637
"0900126620",2014,"0 to 9 years",8181,522.714070979536
"0900126620",2014,"10 to 14 years",4698,367.070837850135
"0900126620",2014,"15 to 17 years",2558,261.268061576611
"0900126620",2014,"Total",15437,690.095645544877
"0900133620",2014,"0 to 9 years",9154,560.050890544779
"0900133620",2014,"10 to 14 years",4491,370.060805814396
"0900133620",2014,"15 to 17 years",2873,291.109944866197
"0900133620",2014,"Total",16518,731.674107782966
"0900148620",2014,"0 to 9 years",2095,380.227563440632
"0900148620",2014,"10 to 14 years",1905,295.989864691344
"0900148620",2014,"15 to 17 years",1110,203.066491573573
"0900148620",2014,"Total",5110,522.894826901166
"0900150580",2014,"0 to 9 years",2809,351.482574247999
"0900150580",2014,"10 to 14 years",2051,244.989795705862
"0900150580",2014,"15 to 17 years",1548,271.950363117978
"0900150580",2014,"Total",6408,507.461328575883
"0900150860",2014,"0 to 9 years",1508,247.991935352745
"0900150860",2014,"10 to 14 years",1247,186.316934281348
"0900150860",2014,"15 to 17 years",814,175.071414000116
"0900150860",2014,"Total",3569,356.17972991174
"0900152980",2014,"0 to 9 years",2992,310.278906791938
"0900152980",2014,"10 to 14 years",2595,269.235955993994
"0900152980",2014,"15 to 17 years",1616,206.409786589687
"0900152980",2014,"Total",7203,459.745581816726
"0900156060",2014,"0 to 9 years",9512,639.576422329654
"0900156060",2014,"10 to 14 years",4718,485.782873308642
"0900156060",2014,"15 to 17 years",2522,329.705929579679
"0900156060",2014,"Total",16752,868.187191796792
"0900163480",2014,"0 to 9 years",979,163.93596310755
"0900163480",2014,"10 to 14 years",816,137.887635413767
"0900163480",2014,"15 to 17 years",438,97.948966303887
"0900163480",2014,"Total",2233,235.546173817364
"0900163970",2014,"0 to 9 years",3545,360.420587647265
"0900163970",2014,"10 to 14 years",2605,259.555389079094
"0900163970",2014,"15 to 17 years",1427,234.797785338789
"0900163970",2014,"Total",7577,502.396257947847
"0900168170",2014,"0 to 9 years",3551,386.520374624676
"0900168170",2014,"10 to 14 years",2773,371.400053850292
"0900168170",2014,"15 to 17 years",1661,305.655034311558
"0900168170",2014,"Total",7985,617.058344081012
"0900168310",2014,"0 to 9 years",365,95.8279708644611
"0900168310",2014,"10 to 14 years",231,73.4982993000518
"0900168310",2014,"15 to 17 years",260,111.825757319144
"0900168310",2014,"Total",856,164.590400692142
"0900173070",2014,"0 to 9 years",15431,899.899994443827
"0900173070",2014,"10 to 14 years",7507,613.618774158679
"0900173070",2014,"15 to 17 years",4401,380.801785710099
"0900173070",2014,"Total",27339,1153.84487692237
"0900174190",2014,"0 to 9 years",5218,469.823371066191
"0900174190",2014,"10 to 14 years",2975,351.091156254327
"0900174190",2014,"15 to 17 years",2161,295.570634535977
"0900174190",2014,"Total",10354,656.780785346222
"0900177200",2014,"0 to 9 years",4350,365.254705650728
"0900177200",2014,"10 to 14 years",2867,322.639117281212
"0900177200",2014,"15 to 17 years",1929,254.200708102869
"0900177200",2014,"Total",9146,549.658985189908
"0900183430",2014,"0 to 9 years",1484,208.616873718307
"0900183430",2014,"10 to 14 years",1266,186.724395835145
"0900183430",2014,"15 to 17 years",701,148.16544806398
"0900183430",2014,"Total",3451,316.764897045111
"0900183500",2014,"0 to 9 years",3572,352.337905993664
"0900183500",2014,"10 to 14 years",2601,312.947279905098
"0900183500",2014,"15 to 17 years",1567,205.769288281804
"0900183500",2014,"Total",7740,514.216880314134
"0900186370",2014,"0 to 9 years",2863,302.479751388419
"0900186370",2014,"10 to 14 years",1778,218.24756585126
"0900186370",2014,"15 to 17 years",1158,190.394327646598
"0900186370",2014,"Total",5799,418.779178087927
"0900302060",2014,"0 to 9 years",2307,298.953173590782
"0900302060",2014,"10 to 14 years",1536,226.433213111504
"0900302060",2014,"15 to 17 years",746,143.586211037133
"0900302060",2014,"Total",4589,401.574401574602
"0900304300",2014,"0 to 9 years",2175,330.277156339944
"0900304300",2014,"10 to 14 years",1393,267.226495692325
"0900304300",2014,"15 to 17 years",759,159.552499196973
"0900304300",2014,"Total",4327,453.817143792519
"0900305910",2014,"0 to 9 years",1716,296.032092854812
"0900305910",2014,"10 to 14 years",893,200.561711201316
"0900305910",2014,"15 to 17 years",408,110.453610171873
"0900305910",2014,"Total",3017,374.245908461268
"0900308490",2014,"0 to 9 years",7017,550.249034528912
"0900308490",2014,"10 to 14 years",3608,430.464865000618
"0900308490",2014,"15 to 17 years",1954,282.681799909368
"0900308490",2014,"Total",12579,753.646468843316
"0900310100",2014,"0 to 9 years",1132,186.11286898009
"0900310100",2014,"10 to 14 years",888,172.609385608083
"0900310100",2014,"15 to 17 years",491,132.608446186508
"0900310100",2014,"Total",2511,286.386103014794
"0900312270",2014,"0 to 9 years",1037,237.505789403122
"0900312270",2014,"10 to 14 years",799,194.825563004448
"0900312270",2014,"15 to 17 years",508,167.409677139644
"0900312270",2014,"Total",2344,349.845680264885
"0900322070",2014,"0 to 9 years",778,238.151212468045
"0900322070",2014,"10 to 14 years",285,106.301458127346
"0900322070",2014,"15 to 17 years",174,86.2844134244419
"0900322070",2014,"Total",1237,274.701656347391
"0900322630",2014,"0 to 9 years",6244,572.801885471757
"0900322630",2014,"10 to 14 years",2837,371.397361326114
"0900322630",2014,"15 to 17 years",2223,320.320152347616
"0900322630",2014,"Total",11304,754.084212803848
"0900324800",2014,"0 to 9 years",1308,325.352116944089
"0900324800",2014,"10 to 14 years",677,187.882942280559
"0900324800",2014,"15 to 17 years",376,136.473440639562
"0900324800",2014,"Total",2361,399.723654541485
"0900325990",2014,"0 to 9 years",4131,389.46245005135
"0900325990",2014,"10 to 14 years",2691,295.381109754839
"0900325990",2014,"15 to 17 years",1563,246.813694919873
"0900325990",2014,"Total",8385,547.583783543669
"0900327600",2014,"0 to 9 years",2709,334.284310131361
"0900327600",2014,"10 to 14 years",1665,260.278696784812
"0900327600",2014,"15 to 17 years",1178,199.150696709803
"0900327600",2014,"Total",5552,468.13673216273
"0900331240",2014,"0 to 9 years",4113,396.634592540792
"0900331240",2014,"10 to 14 years",2487,316.083849634871
"0900331240",2014,"15 to 17 years",2030,260.048072478917
"0900331240",2014,"Total",8630,569.958770438705
"0900332640",2014,"0 to 9 years",1243,239.897894946996
"0900332640",2014,"10 to 14 years",869,190.205152401295
"0900332640",2014,"15 to 17 years",491,140.264036730732
"0900332640",2014,"Total",2603,336.753619134227
"0900337070",2014,"0 to 9 years",17580,738.499830737963
"0900337070",2014,"10 to 14 years",8528,601.040764008565
"0900337070",2014,"15 to 17 years",5711,383.344492591194
"0900337070",2014,"Total",31819,1026.44288686707
"0900337140",2014,"0 to 9 years",251,55.0999092558236
"0900337140",2014,"10 to 14 years",150,37.6430604494374
"0900337140",2014,"15 to 17 years",89,27.0185121722126
"0900337140",2014,"Total",490,71.9930552206253
"0900344700",2014,"0 to 9 years",7552,656.550074251766
"0900344700",2014,"10 to 14 years",3166,397.39401102684
"0900344700",2014,"15 to 17 years",1845,256.602805908275
"0900344700",2014,"Total",12563,809.212580228459
"0900345820",2014,"0 to 9 years",716,179.482589684905
"0900345820",2014,"10 to 14 years",455,175.41379649275
"0900345820",2014,"15 to 17 years",459,155.56349186104
"0900345820",2014,"Total",1630,295.269368543369
"0900350440",2014,"0 to 9 years",9426,596.699254231141
"0900350440",2014,"10 to 14 years",4602,464.660090819085
"0900350440",2014,"15 to 17 years",2829,368.647528134938
"0900350440",2014,"Total",16857,841.344162635006
"0900352140",2014,"0 to 9 years",3044,333.093080084231
"0900352140",2014,"10 to 14 years",1490,216.601015694756
"0900352140",2014,"15 to 17 years",1270,191.47062437878
"0900352140",2014,"Total",5804,441.053284762737
"0900360120",2014,"0 to 9 years",1896,332.171642377853
"0900360120",2014,"10 to 14 years",875,198.436387792159
"0900360120",2014,"15 to 17 years",748,198.312884099849
"0900360120",2014,"Total",3519,434.790754271523
"0900365370",2014,"0 to 9 years",2164,369.116512770697
"0900365370",2014,"10 to 14 years",1109,252.46187831037
"0900365370",2014,"15 to 17 years",651,177.002824836216
"0900365370",2014,"Total",3924,480.951140969642
"0900368940",2014,"0 to 9 years",2626,301.613991717891
"0900368940",2014,"10 to 14 years",1961,234.138847695123
"0900368940",2014,"15 to 17 years",1438,203.216633177503
"0900368940",2014,"Total",6025,432.537859614624
"0900370550",2014,"0 to 9 years",5196,489.76320809142
"0900370550",2014,"10 to 14 years",2834,269.408611592132
"0900370550",2014,"15 to 17 years",1499,224.899977767896
"0900370550",2014,"Total",9529,602.518879372257
"0900371390",2014,"0 to 9 years",3000,384.56858946097
"0900371390",2014,"10 to 14 years",1769,277.915454769971
"0900371390",2014,"15 to 17 years",1294,225.144398109302
"0900371390",2014,"Total",6063,525.185681449904
"0900374540",2014,"0 to 9 years",1367,271.678118368042
"0900374540",2014,"10 to 14 years",1006,215.188289644209
"0900374540",2014,"15 to 17 years",751,165.601932355876
"0900374540",2014,"Total",3124,384.108057712931
"0900382590",2014,"0 to 9 years",7174,521.140096327274
"0900382590",2014,"10 to 14 years",4263,350.052853152206
"0900382590",2014,"15 to 17 years",2919,312.417989238776
"0900382590",2014,"Total",14356,701.233912471438
"0900384900",2014,"0 to 9 years",2739,326.277489263357
"0900384900",2014,"10 to 14 years",1597,232.768124965597
"0900384900",2014,"15 to 17 years",945,166.207701385947
"0900384900",2014,"Total",5281,433.892843914255
"0900387000",2014,"0 to 9 years",3312,383.523141413918
"0900387000",2014,"10 to 14 years",1926,276.003623164624
"0900387000",2014,"15 to 17 years",1081,194.756257922563
"0900387000",2014,"Total",6319,511.07533691228
"0900387070",2014,"0 to 9 years",1125,243.345433489104
"0900387070",2014,"10 to 14 years",679,159.201130649251
"0900387070",2014,"15 to 17 years",434,143.450339839263
"0900387070",2014,"Total",2238,324.252987650075
"0900502760",2014,"0 to 9 years",378,105.971694333912
"0900502760",2014,"10 to 14 years",257,106.212052046837
"0900502760",2014,"15 to 17 years",189,70.7248188403477
"0900502760",2014,"Total",824,165.870431361349
"0900504930",2014,"0 to 9 years",342,103.817146945965
"0900504930",2014,"10 to 14 years",240,66.0681466366357
"0900504930",2014,"15 to 17 years",155,72.0069441095788
"0900504930",2014,"Total",737,142.576295364973
"0900508210",2014,"0 to 9 years",116,40.8656334834051
"0900508210",2014,"10 to 14 years",114,35.8468966578698
"0900508210",2014,"15 to 17 years",110,58.5234995535981
"0900508210",2014,"Total",340,79.8749021908634
"0900510940",2014,"0 to 9 years",122,39.4588393138977
"0900510940",2014,"10 to 14 years",55,25.2388589282479
"0900510940",2014,"15 to 17 years",23,12.5299640861417
"0900510940",2014,"Total",200,48.4871116896026
"0900516050",2014,"0 to 9 years",125,36.5650105975644
"0900516050",2014,"10 to 14 years",100,37.0135110466435
"0900516050",2014,"15 to 17 years",64,26.9258240356725
"0900516050",2014,"Total",289,58.5832740635072
"0900517240",2014,"0 to 9 years",114,32.7719392163479
"0900517240",2014,"10 to 14 years",98,45.5411901469428
"0900517240",2014,"15 to 17 years",102,51.6236379965612
"0900517240",2014,"Total",314,76.2430324685476
"0900532290",2014,"0 to 9 years",216,109.772492000501
"0900532290",2014,"10 to 14 years",229,102.449987798926
"0900532290",2014,"15 to 17 years",138,86.0232526704263
"0900532290",2014,"Total",583,173.049125972944
"0900537280",2014,"0 to 9 years",521,109.68135666557
"0900537280",2014,"10 to 14 years",348,84.504437753292
"0900537280",2014,"15 to 17 years",268,77.1038261048049
"0900537280",2014,"Total",1137,158.48028268526
"0900540290",2014,"0 to 9 years",378,134.844354720544
"0900540290",2014,"10 to 14 years",105,54.4885309033011
"0900540290",2014,"15 to 17 years",128,89.8888202169769
"0900540290",2014,"Total",611,170.9736821853
"0900543370",2014,"0 to 9 years",800,163.649014662478
"0900543370",2014,"10 to 14 years",623,118.067777145164
"0900543370",2014,"15 to 17 years",360,86.3712915267567
"0900543370",2014,"Total",1783,219.501708421597
"0900549460",2014,"0 to 9 years",209,61.0737259384099
"0900549460",2014,"10 to 14 years",171,49.0917508345343
"0900549460",2014,"15 to 17 years",83,33.2866339541865
"0900549460",2014,"Total",463,85.1351866151711
"0900551350",2014,"0 to 9 years",831,219.538151581906
"0900551350",2014,"10 to 14 years",478,144.461067419565
"0900551350",2014,"15 to 17 years",318,118.308917668957
"0900551350",2014,"Total",1627,288.206523173921
"0900552630",2014,"0 to 9 years",2964,348.005747078981
"0900552630",2014,"10 to 14 years",1883,287.960066675919
"0900552630",2014,"15 to 17 years",1529,242.095022666721
"0900552630",2014,"Total",6376,512.483170455382
"0900553470",2014,"0 to 9 years",145,56.4446631666803
"0900553470",2014,"10 to 14 years",118,54.7083174663597
"0900553470",2014,"15 to 17 years",60,25
"0900553470",2014,"Total",323,82.4863625092051
"0900554030",2014,"0 to 9 years",312,119.837389824712
"0900554030",2014,"10 to 14 years",152,63.8200595424354
"0900554030",2014,"15 to 17 years",75,44.5533388198909
"0900554030",2014,"Total",539,142.89506639489
"0900560750",2014,"0 to 9 years",1399,236.326045961929
"0900560750",2014,"10 to 14 years",760,177.228665852903
"0900560750",2014,"15 to 17 years",406,114.769333883229
"0900560750",2014,"Total",2565,316.910081884436
"0900565930",2014,"0 to 9 years",124,40.8778668719394
"0900565930",2014,"10 to 14 years",220,63.2534584034739
"0900565930",2014,"15 to 17 years",82,42.8018691180654
"0900565930",2014,"Total",426,86.6256313108309
"0900566420",2014,"0 to 9 years",259,100.533576480696
"0900566420",2014,"10 to 14 years",334,160.312195418814
"0900566420",2014,"15 to 17 years",72,60.9015599143405
"0900566420",2014,"Total",665,198.786317436588
"0900567960",2014,"0 to 9 years",156,62.9285308902091
"0900567960",2014,"10 to 14 years",101,57.3061951275776
"0900567960",2014,"15 to 17 years",96,48.8364617882991
"0900567960",2014,"Total",353,98.1274681218261
"0900575730",2014,"0 to 9 years",678,124.81185841097
"0900575730",2014,"10 to 14 years",512,111.198021565134
"0900575730",2014,"15 to 17 years",390,95.4829827770373
"0900575730",2014,"Total",1580,192.50974001333
"0900576570",2014,"0 to 9 years",3686,360.950135060232
"0900576570",2014,"10 to 14 years",1988,285.99650347513
"0900576570",2014,"15 to 17 years",1265,207.38611332488
"0900576570",2014,"Total",6939,505.062372385827
"0900579510",2014,"0 to 9 years",148,35.6510869399518
"0900579510",2014,"10 to 14 years",87,24.8394846967484
"0900579510",2014,"15 to 17 years",30,15.8113883008419
"0900579510",2014,"Total",265,46.2385120867876
"0900579720",2014,"0 to 9 years",209,85.9709253178073
"0900579720",2014,"10 to 14 years",176,55.3172667437573
"0900579720",2014,"15 to 17 years",128,51.8555686498567
"0900579720",2014,"Total",513,114.629839047257
"0900580490",2014,"0 to 9 years",2390,322.001552791287
"0900580490",2014,"10 to 14 years",1291,241.878068455989
"0900580490",2014,"15 to 17 years",1083,226.920690991368
"0900580490",2014,"Total",4764,462.258585642279
"0900586440",2014,"0 to 9 years",1015,273.755365244227
"0900586440",2014,"10 to 14 years",698,182.784025560222
"0900586440",2014,"15 to 17 years",354,154.353490404331
"0900586440",2014,"Total",2067,363.561549122016
"0900587910",2014,"0 to 9 years",1048,199.804904844701
"0900587910",2014,"10 to 14 years",686,144.256715614906
"0900587910",2014,"15 to 17 years",366,119.004201606498
"0900587910",2014,"Total",2100,273.667681687115
"0900700000",2014,"0 to 9 years",0,24
"0900700000",2014,"10 to 14 years",0,16.9705627484771
"0900700000",2014,"15 to 17 years",0,16.9705627484771
"0900700000",2014,"Total",0,33.9411254969543
"0900714300",2014,"0 to 9 years",442,123.498987850103
"0900714300",2014,"10 to 14 years",212,75.7429864739964
"0900714300",2014,"15 to 17 years",156,71.4212853426764
"0900714300",2014,"Total",810,161.523992025953
"0900715350",2014,"0 to 9 years",1562,220.331568323742
"0900715350",2014,"10 to 14 years",905,171.840041899436
"0900715350",2014,"15 to 17 years",311,94.8683298050514
"0900715350",2014,"Total",2778,295.08473359359
"0900718080",2014,"0 to 9 years",1302,229.745511381615
"0900718080",2014,"10 to 14 years",807,184.621233881696
"0900718080",2014,"15 to 17 years",478,127.863208156217
"0900718080",2014,"Total",2587,321.274026338887
"0900719130",2014,"0 to 9 years",575,191.828048001329
"0900719130",2014,"10 to 14 years",201,78.7718223732319
"0900719130",2014,"15 to 17 years",206,74.6257328272225
"0900719130",2014,"Total",982,220.39056241137
"0900720810",2014,"0 to 9 years",774,195.043584872715
"0900720810",2014,"10 to 14 years",639,149.576067604413
"0900720810",2014,"15 to 17 years",382,127.781062759706
"0900720810",2014,"Total",1795,277.0252696055
"0900722280",2014,"0 to 9 years",1072,203.602554011486
"0900722280",2014,"10 to 14 years",655,170.601875722396
"0900722280",2014,"15 to 17 years",421,116.275534829989
"0900722280",2014,"Total",2148,289.963790842926
"0900722490",2014,"0 to 9 years",1797,282.858621929755
"0900722490",2014,"10 to 14 years",671,175.071414000116
"0900722490",2014,"15 to 17 years",432,123.069086288962
"0900722490",2014,"Total",2900,354.690005497758
"0900726270",2014,"0 to 9 years",487,167.544024065318
"0900726270",2014,"10 to 14 years",612,161.483745312028
"0900726270",2014,"15 to 17 years",264,110.276924150069
"0900726270",2014,"Total",1363,257.50533975046
"0900735230",2014,"0 to 9 years",901,240.964727709265
"0900735230",2014,"10 to 14 years",520,158.492902049272
"0900735230",2014,"15 to 17 years",471,147.989864517811
"0900735230",2014,"Total",1892,324.168166234749
"0900740710",2014,"0 to 9 years",542,144.326019830105
"0900740710",2014,"10 to 14 years",428,110.308657865101
"0900740710",2014,"15 to 17 years",367,116.82893477217
"0900740710",2014,"Total",1337,215.979165661876
"0900747080",2014,"0 to 9 years",496,130.786084886734
"0900747080",2014,"10 to 14 years",290,77.2334124585985
"0900747080",2014,"15 to 17 years",187,73.6002717386288
"0900747080",2014,"Total",973,168.780923092629
"0900747360",2014,"0 to 9 years",4486,401.973879748423
"0900747360",2014,"10 to 14 years",2560,285.217460896068
"0900747360",2014,"15 to 17 years",1706,240.416305603426
"0900747360",2014,"Total",8752,548.390371906728
"0900757320",2014,"0 to 9 years",1125,233.794781806609
"0900757320",2014,"10 to 14 years",527,124.084648526721
"0900757320",2014,"15 to 17 years",502,130.831953283592
"0900757320",2014,"Total",2154,295.25243436761
"0900761800",2014,"0 to 9 years",742,194.45050784197
"0900761800",2014,"10 to 14 years",681,169.917627102076
"0900761800",2014,"15 to 17 years",452,132.412235084225
"0900761800",2014,"Total",1875,290.199931082004
"0900781680",2014,"0 to 9 years",482,178.821139689915
"0900781680",2014,"10 to 14 years",413,143.391073641284
"0900781680",2014,"15 to 17 years",191,97.3087868591527
"0900781680",2014,"Total",1086,249.012047901301
"0900900000",2014,"0 to 9 years",0,24
"0900900000",2014,"10 to 14 years",0,16.9705627484771
"0900900000",2014,"15 to 17 years",0,16.9705627484771
"0900900000",2014,"Total",0,33.9411254969543
"0900901220",2014,"0 to 9 years",2093,451.675768665976
"0900901220",2014,"10 to 14 years",1543,299.816610613888
"0900901220",2014,"15 to 17 years",718,244.804003235241
"0900901220",2014,"Total",4354,594.836111882929
"0900903250",2014,"0 to 9 years",652,170.440605490593
"0900903250",2014,"10 to 14 years",465,144.692777981487
"0900903250",2014,"15 to 17 years",225,103.232746742494
"0900903250",2014,"Total",1342,246.257994794078
"0900904580",2014,"0 to 9 years",532,124.555208642594
"0900904580",2014,"10 to 14 years",514,129.495173655237
"0900904580",2014,"15 to 17 years",282,103.754517973918
"0900904580",2014,"Total",1328,207.480119529559
"0900907310",2014,"0 to 9 years",2299,322.677857932645
"0900907310",2014,"10 to 14 years",1592,289.214453304118
"0900907310",2014,"15 to 17 years",1022,198.728457952051
"0900907310",2014,"Total",4913,476.716897120293
"0900914160",2014,"0 to 9 years",2639,353.854489868364
"0900914160",2014,"10 to 14 years",2388,347.972700078612
"0900914160",2014,"15 to 17 years",1301,217.690146768291
"0900914160",2014,"Total",6328,541.928962134337
"0900919550",2014,"0 to 9 years",1401,350.288452564454
"0900919550",2014,"10 to 14 years",781,242.56339377573
"0900919550",2014,"15 to 17 years",574,212.037732491177
"0900919550",2014,"Total",2756,475.919110774089
"0900922910",2014,"0 to 9 years",3134,425.339864108691
"0900922910",2014,"10 to 14 years",1584,319.390043677006
"0900922910",2014,"15 to 17 years",958,193.610433603151
"0900922910",2014,"Total",5676,566.046817851668
"0900934950",2014,"0 to 9 years",2142,337.628494058188
"0900934950",2014,"10 to 14 years",1565,259.023164987227
"0900934950",2014,"15 to 17 years",1203,213.103261354678
"0900934950",2014,"Total",4910,475.919110774089
"0900935650",2014,"0 to 9 years",6137,563.353352701482
"0900935650",2014,"10 to 14 years",3299,439.364313525803
